word,scowl_size,scowl_pos,scowl_is_noun,scowl_noun_size,scowl_subtypes,scowl_dialects,scowl_variant_in,scowl_american_standard,scowl_senses,scowl_inflections,scowl_codes
reimbursable,60,aj:1,False,,,,,True,,,
reimburse,35,v:1,False,,,,,True,,"reimbursed, reimbursing, reimburses",
reimbursement,35,n:1,True,35,,,,True,,reimbursements,
reimport,70,n:1;v:1,True,70,,,,True,,"reimported, reimporting, reimports | reimports",
reimpose,50,v:1,False,,,,,True,,"reimposed, reimposing, reimposes",
reimposition,70,n:1,True,70,,,,True,,reimpositions,
reimpress,70,v:1,False,,,,,True,,,
reimpression,70,n:1,True,70,,,,True,,reimpressions,
reimprison,70,v:1,False,,,,,True,,"reimprisoned, reimprisoning, reimprisons",
rein,35,n:2;v:2,True,35,,,,True,,"reined, reining, reins | reins",
reincarnate,40,v:1,False,,,,,True,,"-, reincarnating, reincarnates",
reincarnation,35,n:2,True,35,,,,True,,"reincarnations, reincarnation's",
reincorporate,60,v:1,False,,,,,True,,"reincorporated, reincorporating, reincorporates",
reincorporation,60,n:1,True,60,,,,True,,,
reincur,70,v:1,False,,,,,True,,"reincurred, reincurring, reincurs",
reindeer,35,n:1,True,35,,,,True,,"(reindeer | ~: reindeers), reindeer's",
reinduce,70,v:1,False,,,,,True,,"reinduced, reinducing, reinduces",
reinfect,60,v:1,False,,,,,True,,"reinfected, reinfecting, reinfects",
reinfection,60,n:1,True,60,,,,True,,reinfections,
reinflame,70,v:1,False,,,,,True,,,
reinflate,60,v:1,False,,,,,True,,"reinflated, reinflating, reinflates",
reinflation,70,n:2,True,70,,,,True,,reinflations-,
reinforce,35,v:1,False,,,AB,,True,,"reinforced, reinforcing, reinforces",A B
reinforced,35,aj:1;v:1,False,,,AB,,True,,"(_: reprogrammed | _~: reprogramed), -, -",A B
reinforcement,35,n:2,True,35,,,,True,,reinforcements,
reinforcer,70,n:1,True,70,,,,True,,reinforcers,
reinfuse,70,v:1,False,,,,,True,,"reinfused, reinfusing, reinfuses",
reinfusion,70,n:1,True,70,,,,True,,,
reinitialise,50,m:1,False,,,B,,False,,"reinitialised, -, -",B
reinitialize,50,m:1,False,,,AZ,,True,,"reinitialized, -, -",A Z
reinoculate,60,v:1,False,,,,,True,,"reinoculated, reinoculating, reinoculates",
reinoculation,70,n:1,True,70,,,,True,,reinoculations,
reinscribe,70,v:1,False,,,,,True,,"reinscribed, reinscribing, reinscribes",
reinsert,50,v:1,False,,,,,True,,"reinserted, reinserting, reinserts",
reinsertion,60,n:1,True,60,,,,True,,,
reinspect,60,v:1,False,,,,,True,,"reinspected, reinspecting, reinspects",
reinstall,50,v:1,False,,,,,True,,"reinstalled, reinstalling, -",
reinstate,35,v:2,False,,,,,True,,"-, reinstating, reinstates | reinstated, -, -",
reinstatement,35,n:1,True,35,,,,True,,,
reinstruct,70,v:1,False,,,,,True,,"reinstructed, reinstructing, reinstructs",
reinsurance,60,n:2,True,60,,,,True,,reinsurances-,
reinsure,70,v:1,False,,,,,True,,"reinsured, reinsuring, reinsures",
reinsurer,70,n:1,True,70,,,,True,,reinsurers,
reintegrate,60,v:1,False,,,,,True,,"reintegrated, reintegrating, reintegrates",
reintegration,60,n:1,True,60,,,,True,,,
reinter,70,v:1,False,,,,,True,,"reinterred, reinterring, reinters",
reinterpret,50,v:1,False,,,,,True,,"reinterpreted, reinterpreting, reinterprets",
reinterpretation,50,n:1,True,50,,,,True,,reinterpretations,
reintroduce,60,v:1,False,,,,,True,,"reintroduced, reintroducing, reintroduces",
reintroduction,60,n:2,True,60,,,,True,,reintroductions,
reinvent,40,v:2,False,,,,,True,,"reinvented, reinventing, reinvents",
reinvention,60,n:2,True,60,,,,True,,reinventions,
reinvest,50,v:1,False,,,,,True,,"reinvested, reinvesting, reinvests",
reinvestigate,70,v:1,False,,,,,True,,"reinvestigated, reinvestigating, reinvestigates",
reinvestment,60,n:1,True,60,,,,True,,,
reinvigorate,60,v:1,False,,,,,True,,"reinvigorated, reinvigorating, reinvigorates",
reinvigoration,70,n:1,True,70,,,,True,,reinvigorations,
reissue,40,n:1;v:1,True,40,,,,True,,"reissued, reissuing, reissues | reissues",
reiterant,70,aj:1,False,,,,,True,,,
reiterate,35,v:2,False,,,,,True,,"-, reiterating, reiterates | reiterated, -, -",
reiteration,35,n:1,True,35,,,,True,,reiterations,
reiterative,60,aj:1,False,,,,,True,,,
reive,70,v:1,False,,,,,True,,"reived, reiving, reives",
reject,35,n:1;v:1,True,35,,,,True,,"rejected, rejecting, rejects | rejects",
rejecter,70,n:1,True,70,,,,True,,rejecters,
rejection,35,n:2,True,35,,,,True,,rejections,
rejig,60,v:1,False,,,,,True,,"rejigged, rejigging, rejigs",
rejigger,60,v:1,False,,,,,True,,"rejiggered, rejiggering, rejiggers",
rejoice,35,v:2,False,,,,,True,,"rejoiced, rejoicing, rejoices",
rejoicer,70,n:1,True,70,,,,True,,rejoicers,
rejoicing,40,n:2,True,40,,,,True,,rejoicings,
rejoin,35,v:3,False,,,,,True,,"-, -, rejoins | rejoined, rejoining, -",
rejoinder,35,n:1,True,35,,,,True,,rejoinders,
rejudge,60,v:1,False,,,,,True,,"rejudged, rejudging, rejudges",
rejuvenate,35,v:1,False,,,,,True,,"rejuvenated, rejuvenating, rejuvenates",
rejuvenation,35,n:2,True,35,,,,True,,rejuvenations-,
rejuvenator,70,n:1,True,70,,,,True,,rejuvenators,
rekindle,40,v:1,False,,,,,True,,"rekindled, rekindling, rekindles",
reknit,70,v:1,False,,,,,True,,"reknitted, reknitting, reknits",
rel,60,abbr:1,False,,,,,True,,,_~
relabel,50,v:2,False,,,,,True,,"(A: relabeled | B: relabelled), -, relabels | -, (A: relabeling | B: relabelling), -",
relapse,35,n:1;v:1,True,35,,,,True,,"relapsed, relapsing, relapses | relapses",
relapser,70,n:1,True,70,,,,True,,relapsers,
relatable,60,aj:1,False,,,,,True,,,
relate,35,v:2,False,,,,,True,,"related, relating, relates",
related,35,aj:1,False,,,,,True,,,
relatedness,60,n:1,True,60,,,,True,,,
relater,60,n:1,True,60,,,,True,,relaters,
relation,35,n:3,True,35,,,,True,,relation's | relations,
relational,35,aj:1,False,,,,,True,,,
relationship,35,n:2,True,35,,,,True,,relationships,
relative,35,n:2;aj:1,True,35,,,,True,,relative's | relatives,
relatively,35,av:1,False,,,,,True,,,
relativeness,70,n:2,True,70,,,,True,,relativenesses,
relativise,70,v:1,False,,,B,,False,,"relativised, relativising, relativises",B
relativism,60,n:1,True,60,,,,True,,,
relativist,60,n:1,True,60,,,,True,,relativists,
relativistic,35,aj:1,False,,,,,True,,,
relativistically,70,av:1,False,,,,,True,,,
relativity,35,n:2,True,35,,,,True,,relativity's,
relativize,70,v:1,False,,,AZ,,True,,"relativized, relativizing, relativizes",A Z
relator,70,n:1,True,70,,,,True,,relators-,
relaunch,60,n:1;v:1,True,60,,,,True,,"relaunched, relaunching, relaunches | relaunches",
relax,35,v:2,False,,,,,True,,"relaxed, relaxing, relaxes",
relaxant,50,n:1,True,50,,,,True,,relaxants,
relaxation,35,n:2,True,35,,,,True,,relaxations,
relaxed,40,aj:1,False,,,,,True,,,
relaxer,60,n:1,True,60,,,,True,,relaxers,
relaxing,40,aj:1,False,,,,,True,,,
relay,35,v:6;n:2,True,35,,,,True,lay again;pass along,"-, relaying, - | -, relaying, relays | relaid, -, - | relay's | relayed, -, relays | relays",
relearn,50,v:1,False,,,,,True,,"(relearned | -: relearnt!), relearning, relearns",
releasable,35,aj:1,False,,,,,True,,,
release,35,n:2;v:2,True,35,,,,True,,"released, releasing, releases | releases",
releaser,70,n:1,True,70,,,,True,,releasers,
relegate,35,v:2,False,,,,,True,,"-, relegating, relegates | relegated, -, -",
relegation,50,n:1,True,50,,,,True,,,
relent,35,v:1,False,,,,,True,,"relented, relenting, relents",
relentless,35,aj:1,False,,,,,True,,,
relentlessly,35,av:1,False,,,,,True,,,
relentlessness,50,n:1,True,50,,,,True,,,
relevance,35,n:1,True,35,,,,True,,,
relevancy,50,n:1,True,50,,,,True,,,
relevant,35,aj:1,False,,,,,True,,,
relevantly,50,av:1,False,,,,,True,,,
reliability,35,n:2,True,35,,,,True,,reliabilities-,
reliable,35,aj:1,False,,,,,True,,,
reliableness,70,n:2,True,70,,,,True,,reliablenesses,
reliably,35,av:1,False,,,,,True,,,
reliance,35,n:1,True,35,,,,True,,,
reliant,35,aj:1,False,,,,,True,,,
reliantly,70,av:1,False,,,,,True,,,
relic,35,n:2,True,35,,,,True,,relic's | relics,
relict,70,n:1,True,70,,,,True,,relicts,
relief,35,n:2,True,35,,,,True,,"reliefs, relief's",
relieve,35,v:2,False,,,,,True,,"-, -, relieves | relieved, relieving, -",
relieved,40,aj:1,False,,,,,True,,,
reliever,60,n:1,True,60,,,,True,,"relievers, reliever's",
relight,60,v:1,False,,,,,True,,"(relit | .: relighted), relighting, relights",
religieuse,70,n:1,True,70,,,,True,,religieuses,
religion,35,n:3,True,35,,,,True,,religion's | religions,
religionism,70,n:2,True,70,,,,True,,religionisms,
religionist,70,n:1,True,70,,,,True,,"religionists, religionist's",
religiose,70,aj:1,False,,,,,True,,,
religiosity,60,n:2,True,60,,,,True,,religiosities-,
religious,35,n:2;aj:1,True,35,,,,True,,religious | religious's,
religiously,35,av:1,False,,,,,True,,,
religiousness,60,n:1,True,60,,,,True,,,
reline,60,v:1,False,,,,,True,,"relined, relining, relines",
relinquish,35,v:2,False,,,,,True,,"relinquished, relinquishing, relinquishes",
relinquisher,70,n:1,True,70,,,,True,,relinquishers,
relinquishment,50,n:1,True,50,,,,True,,,
reliquary,60,n:1,True,60,,,,True,,"reliquaries, reliquary's",
relique,70,n:1,True,70,,,,True,,reliques,
reliquiae,70,n:1,True,70,,,,True,,,
relish,35,n:2;v:2,True,35,,,,True,,"relished, relishing, relishes | relishes",
relishable,70,aj:1,False,,,,,True,,,
relist,60,v:1,False,,,,,True,,"relisted, relisting, relists",
relivable,60,aj:1,False,,,,,True,,,
relive,35,v:1,False,,,,,True,,"relived, reliving, relives",
rellie,70,n:1,True,70,,,,True,,rellies,
reload,35,v:3,False,,,,,True,,"-, -, reloads | -, reloading, - | reloaded, -, -",
relocatable,35,aj:1,False,,,,,True,,,
relocate,35,v:1,False,,,,,True,,"relocated, relocating, relocates",
relocation,35,n:1,True,35,,,,True,,,
relucent,70,aj:1,False,,,,,True,,,
reluct,70,v:1,False,,,,,True,,"relucted, relucting, relucts",
reluctance,35,n:1,True,35,,,,True,,,
reluctant,35,aj:1,False,,,,,True,,,
reluctantly,35,av:1,False,,,,,True,,,
reluctivity,70,n:1,True,70,,,,True,,reluctivities,
relume,70,v:1,False,,,,,True,,"relumed, reluming, relumes",
rely,35,v:1,False,,,,,True,,"relied, relying, relies",
rem,60,n:1,True,60,,,,True,,"rems, rem's",
remain,35,v:2,False,,,,,True,,"remained, remaining, remains",
remainder,35,v:4;n:2,True,35,,,,True,,"-, -, remainders | -, remaindering, - | remaindered, -, - | remainders",
remainderman,70,n:1,True,70,,,,True,,,
remaining,40,aj:1,False,,,,,True,,,
remains,35,n:1,True,35,,,,True,,,
remake,40,n:2;v:2,True,40,,,,True,,"remade, remaking, remakes | remakes",
remand,50,v:1,False,,,,,True,,"remanded, remanding, remands",
remandment,70,n:1,True,70,,,,True,,remandments,
remanence,70,n:2,True,70,,,,True,,remanences,
remanent,70,n:1,True,70,,,,True,,,
remanufacture,70,v:1,False,,,,,True,,"remanufactured, remanufacturing, remanufactures",
remap,60,v:1,False,,,,,True,,"remapped, remapping, remaps",
remark,35,n:1;v:1,True,35,,,,True,,"remarked, remarking, remarks | remarks",
remarkable,35,aj:1,False,,,,,True,,,
remarkableness,60,n:1,True,60,,,,True,,,
remarkably,35,av:1,False,,,,,True,,,
remarque,70,n:1,True,70,,,,True,,remarques,
remarriage,40,n:1,True,40,,,,True,,remarriages,
remarry,40,v:1,False,,,,,True,,"remarried, remarrying, remarries",
remaster,60,v:1,False,,,,,True,,"remastered, remastering, remasters",
rematch,50,n:1,True,50,,,,True,,rematches,
remeasure,60,v:1,False,,,,,True,,"remeasured, remeasuring, remeasures",
remediable,50,aj:1,False,,,,,True,,,
remedial,35,aj:1,False,,,,,True,,,
remedially,60,av:1,False,,,,,True,,,
remediate,60,v:2,False,,,,,True,,"remediated, remediating, remediates",
remediation,60,n:1,True,60,,,,True,,,
remediless,70,aj:1,False,,,,,True,,,
remedy,35,v:2;n:1,True,35,,,,True,,"-, remedying, - | remedied, -, remedies | remedies",
remelt,60,v:1,False,,,,,True,,"remelted, remelting, remelts",
remember,35,v:2,False,,,,,True,,"remembered, remembering, remembers",
rememberable,70,aj:1,False,,,,,True,,,
remembrance,35,n:2,True,35,,,,True,,remembrances,
remembrancer,70,n:1,True,70,,,,True,,remembrancers,
remex,70,n:1,True,70,,,,True,,,
remigrate,60,v:1,False,,,,,True,,"remigrated, remigrating, remigrates",
remigration,70,n:1,True,70,,,,True,,remigrations,
remilitarise,70,v:1,False,,,B,,False,,"remilitarised, remilitarising, remilitarises",B
remilitarize,70,v:1,False,,,AZ,,True,,"remilitarized, remilitarizing, remilitarizes",A Z
remind,35,v:1,False,,,,,True,,"reminded, reminding, reminds",
reminder,35,n:2,True,35,,,,True,,reminder's | reminders,
remindful,70,aj:1,False,,,,,True,,,
reminisce,35,v:2,False,,,,,True,,"reminisced, reminiscing, reminisces",
reminiscence,35,n:1,True,35,,,,True,,reminiscences,
reminiscent,35,aj:1,False,,,,,True,,,
reminiscently,60,av:1,False,,,,,True,,,
remise,70,n:1,True,70,,,,True,,remises,
remiss,35,aj:1,False,,,,,True,,,
remissibility,70,n:2,True,70,,,,True,,remissibilities,
remissible,70,aj:1,False,,,,,True,,,
remissibly,70,av:1,False,,,,,True,,,
remission,35,n:1,True,35,,,,True,,remissions,
remissly,60,av:1,False,,,,,True,,,
remissness,50,n:1,True,50,,,,True,,,
remit,35,v:2,False,,,,,True,,"remitted, remitting, remits",
remittable,70,aj:1,False,,,,,True,,,
remittal,70,n:1,True,70,,,,True,,remittals,
remittance,35,n:1,True,35,,,,True,,remittances,
remittee,70,n:1,True,70,,,,True,,remittees,
remittent,70,aj:1,False,,,,,True,,,
remitter,70,n:1,True,70,,,,True,,remitters,
remix,60,v:1,False,,,,,True,,"remixed, remixing, remixes",
remixer,70,n:1,True,70,,,,True,,remixers,
remnant,35,n:3,True,35,,,,True,,remnant's | remnants,
remodel,35,v:1,False,,,,,True,,"(A: remodeled | B: remodelled), (A: remodeling | B: remodelling), remodels",
remodeler,70,n:1,True,70,,,,True,,remodelers,
remodification,70,n:1,True,70,,,,True,,remodifications,
remodify,70,v:1,False,,,,,True,,"remodified, remodifying, remodifies",
remold,60,v:1,False,,,AC,C,True,,"remolded, remolding, remolds",A Cv
remonetise,70,v:1,False,,,B,,False,,"remonetised, remonetising, remonetises",B
remonetize,70,v:1,False,,,AZ,,True,,"remonetized, remonetizing, remonetizes",A Z
remonstrance,50,n:1,True,50,,,,True,,remonstrances,
remonstrant,60,n:1;aj:1,True,60,,,,True,,remonstrants,
remonstrantly,70,av:1,False,,,,,True,,,
remonstrate,50,v:2,False,,,,,True,,"-, remonstrating, remonstrates | remonstrated, -, -",
remonstration,70,n:1,True,70,,,,True,,remonstrations,
remonstrative,70,aj:1,False,,,,,True,,,
remonstrator,70,n:1,True,70,,,,True,,remonstrators,
remontant,70,n:1,True,70,,,,True,,remontants,
remora,70,n:1,True,70,,,,True,,"remoras, remora's",
remorse,35,n:1,True,35,,,,True,,,
remorseful,35,aj:1,False,,,,,True,,,
remorsefully,50,av:1,False,,,,,True,,,
remorsefulness,70,n:2,True,70,,,,True,,remorsefulnesses,
remorseless,35,aj:1,False,,,,,True,,,
remorselessly,50,av:1,False,,,,,True,,,
remorselessness,60,n:1,True,60,,,,True,,,
remortgage,50,v:1,False,,,,,True,,"remortgaged, remortgaging, remortgages",
remote,35,n:2;aj:2,True,35,,,,True,,"-, remotest | remoter, - | remotes",
remotely,35,av:1,False,,,,,True,,,
remoteness,40,n:1,True,40,,,,True,,,
remotion,70,n:2,True,70,,,,True,,remotions,
remould,60,v:1,False,,,BC,,False,,"remoulded, remoulding, remoulds",B C
remount,50,n:1;v:1,True,50,,,,True,,"remounted, remounting, remounts | remounts, remount's",
removable,35,aj:1,False,,,,,True,,,
removably,70,av:1,False,,,,,True,,,
removal,35,n:2,True,35,,,,True,,removals,
remove,35,n:2;v:2,True,35,,,,True,,"removed, removing, removes | removes",
removed,40,aj:1,False,,,,,True,,,
remover,40,n:1,True,40,,,,True,,"removers, remover's",
remunerate,35,v:1,False,,,,,True,,"remunerated, remunerating, remunerates",
remuneration,35,n:1,True,35,,,,True,,remunerations,
remunerative,50,aj:1,False,,,,,True,,,
remunerator,70,n:1,True,70,,,,True,,"remunerators, remunerator's",
renaissance,35,n:2,True,35,,,,True,,renaissances,
renal,50,aj:1,False,,,,,True,,,
rename,35,v:1,False,,,,,True,,"renamed, renaming, renames",
renascence,50,n:1,True,50,,,,True,,renascences,
renascent,50,aj:1,False,,,,,True,,,
rencontre,70,n:2;v:1,True,70,,B,,False,,rencontres,B
rencounter,70,n:2;v:1,True,70,,A,,True,,,A
rend,35,v:1,False,,,,,True,,"(rent | ~: rended), rending, rends",
render,35,n:1;v:1,True,35,,,,True,,"rendered, rendering, renders | renders",
renderer,70,n:1,True,70,,,,True,,renderers,
rendering,35,n:2,True,35,,,,True,,renderings,
rendezvous,35,v:2;n:1,True,35,,,,True,,"-, -, rendezvouses | rendezvous, rendezvous's | rendezvoused, rendezvousing, -",
rendition,35,n:1,True,35,,,,True,,renditions,
renegade,35,n:2;aj:1,True,35,,,,True,,"renegades, renegade's",
renegado,70,n:1,True,70,,,,True,,(renegadoes | renegados),
renege,35,v:1,False,,,,,True,,"reneged, reneging, reneges",
reneger,60,n:1,True,60,,,,True,,renegers,
renegotiable,60,aj:1,False,,,,,True,,,
renegotiate,50,v:2,False,,,,,True,,"renegotiated, renegotiating, renegotiates",
renegotiation,60,n:1,True,60,,,,True,,,
renew,35,v:2,False,,,,,True,,"renewed, renewing, renews",
renewable,35,n:2;aj:1,True,70,,,,True,,renewables,
renewal,35,n:2,True,35,,,,True,,renewals,
renewed,70,aj:1,False,,,,,True,,,
renewer,70,n:1,True,70,,,,True,,renewers,
renin,70,n:2,True,70,,,,True,,renins,
renitent,70,aj:1,False,,,,,True,,,
renminbi,70,n:1,True,70,,,,True,,,
rennet,50,n:1,True,50,,,,True,,,
rennin,60,n:1,True,60,,,,True,,,
renominate,60,v:1,False,,,,,True,,"renominated, renominating, renominates",
renomination,60,n:1,True,60,,,,True,,,
renotification,70,n:1,True,70,,,,True,,,
renotify,70,v:1,False,,,,,True,,"renotified, renotifying, renotifies",
renounce,35,v:2,False,,,,,True,,"-, renouncing, renounces | renounced, -, -",
renounceable,70,aj:1,False,,,,,True,,,
renouncement,60,n:1,True,60,,,,True,,,
renouncer,70,n:1,True,70,,,,True,,renouncers,
renovate,35,v:1,False,,,,,True,,"renovated, renovating, renovates",
renovation,35,n:1,True,35,,,,True,,renovations,
renovator,50,n:1,True,50,,,,True,,"renovators, renovator's",
renown,35,n:1,True,35,,,,True,,,
renowned,35,aj:1,False,,,,,True,,,
rensselaerite,70,n:1,True,70,,,,True,,,
rent,35,n:2;v:1,True,35,,,,True,,"rent's | rented, renting, rents | rents",
rentable,70,aj:1,False,,,,,True,,,
rental,35,n:2;aj:1,True,35,,,,True,,rentals,
renter,40,n:1,True,40,,,,True,,"renters, renter's",
rentier,70,n:1,True,70,,,,True,,"rentiers, rentier's",
renumber,50,v:1,False,,,,,True,,"renumbered, renumbering, renumbers",
renunciant,70,aj:1,False,,,,,True,,,
renunciation,35,n:1,True,35,,,,True,,renunciations,
renunciative,70,aj:1,False,,,,,True,,,
renunciatory,70,aj:1,False,,,,,True,,,
renvoi,70,n:1,True,70,,,,True,,renvois,
reoccupation,60,n:1,True,60,,,,True,,,
reoccupy,50,v:1,False,,,,,True,,"reoccupied, reoccupying, reoccupies",
reoccur,50,v:1,False,,,,,True,,"reoccurred, reoccurring, reoccurs",
reoccurrence,70,n:1,True,70,,,,True,,reoccurrences,
reoffend,70,m:1,False,,,,,True,,"reoffended, reoffending, reoffends",
reoffender,70,n:1,True,70,,,,True,,,
reopen,35,v:3,False,,,,,True,,"-, -, reopens | reopened, reopening, -",
reorder,50,n:2;v:2,True,50,,,,True,,"-, -, reorders | reordered, reordering, - | reorders",
reorg,50,n:1;v:1,True,50,,,,True,,"reorged, reorging, reorgs | reorgs",
reorganisation,35,n:2,True,35,,B,,False,,reorganisations,B
reorganise,35,v:3,False,,,B,,False,,"-, -, reorganises | reorganised, reorganising, -",B
reorganization,35,n:2,True,35,,AZ,,True,,reorganizations,A Z
reorganize,35,v:3,False,,,AZ,,True,,"-, -, reorganizes | reorganized, reorganizing, -",A Z
reorient,60,v:1,False,,,,,True,,"reoriented, reorienting, reorients",
reorientate,70,v:1,False,,,,,True,,"reorientated, reorientating, reorientates",
reorientation,60,n:1,True,60,,,,True,,,
rep,40,n:1,True,40,,,,True,,"reps, rep's",
repack,60,v:1,False,,,,,True,,"repacked, repacking, repacks",
repackage,50,v:1,False,,,,,True,,"repackaged, repackaging, repackages",
repaint,50,v:2,False,,,,,True,,"-, repainting, repaints | repainted, -, -",
repair,35,n:1;v:1,True,35,,,,True,,"repaired, repairing, repairs | repairs",
repairable,50,aj:1,False,,,,,True,,,
repairer,60,n:1,True,60,,,,True,,"repairers, repairer's",
repairman,50,n:2,True,50,,,,True,,"repairmen, repairman's, repairmen's",
repairwoman,70,n:1,True,70,,,,True,,repairwomen,
repand,70,aj:1,False,,,,,True,,,
reparable,60,aj:1,False,,,,,True,,,
reparably,70,av:1,False,,,,,True,,,
reparation,35,n:1,True,35,,,,True,,,
